ph,nitrogen,phosphorus,potassium,recommended_crop,latitude,longitude,band_blue,band_green,band_red,band_nir
6.9881539117042974,23.2928175839899,6.19235764132906,36.00766583870643,Soybeans,-14.356245440898853,35.7845241689953,0.09920663689227531,0.19045335833519322,0.13959267202786607,0.49230856593515115
6.971238261562828,77.1978447456397,27.460076105216732,40.63607416762801,Maize,-16.451410095660982,32.58384221583296,0.034752012312870055,0.12514309799691928,0.11743116492446233,0.7087361167409435
5.599293279157324,15.787835533769867,19.119897035703474,67.84309398530598,Groundnuts,-14.963881034355573,32.822751561624685,0.09339178149231164,0.13500802490037722,0.058135079806160055,0.6134439129762993
5.655600995401567,5.979169258504446,5.428656093192536,33.33976994148255,Soybeans,-10.0411459393115,34.30778775931263,0.08797589944405067,0.2509545021492056,0.1482506437622054,0.6758625921493208
5.253992901656656,23.487006857584994,21.952121490150354,42.92499937578003,Groundnuts,-13.565407963842917,33.44096651449748,0.07096657185517775,0.2797721940808494,0.06854604783222516,0.659224534391017
6.328659535053902,53.12157408969526,25.130084800730128,40.561819987282014,Maize,-15.217604024692468,33.31646937089278,0.05817352059723437,0.2823238386071146,0.05282729752856227,0.6042837509327285
6.247681093506788,24.487871348703806,18.296223336039212,13.861577544539035,Tobacco,-16.221866909817273,34.51640467320898,0.058735705674254596,0.29425121089392536,0.13363019898361445,0.4360742220022793
6.116740445872179,13.650703389138208,16.014415347831626,64.3159478468092,Groundnuts,-9.854795537157596,34.88620971786082,0.05696939817107922,0.2976919796557549,0.08621315526655624,0.6452812864617776
5.566677036830465,13.551043155791607,15.931737825684394,59.47353081989169,Groundnuts,-11.841624981491442,33.42199290545516,0.09347361320117499,0.25254047765084753,0.07215489126258925,0.5476826860694488
5.936083395469305,28.21101918131347,12.6672811785734,68.34143407412094,Groundnuts,-11.897834294773787,34.14117770092201,0.028603587311378312,0.20414933959489007,0.07342150858951474,0.568699944510321
6.010361918638468,30.70951295206636,15.27660091665084,23.706471946328186,Soybeans,-13.637296577834693,33.543298924440286,0.08201045649913288,0.2024463519356704,0.11644268202248455,0.4208145131763737
7.060128740927288,21.894447010201688,19.01940004411957,21.270019954270357,Soybeans,-9.708676936174225,34.72470292891167,0.014233339452034055,0.17571354926356506,0.13864138542603213,0.48931442377025713
5.904360065835661,56.656315352104514,28.695395710447958,36.101799832033365,Maize,-9.863535561123964,34.80595720643466,0.09255243637933322,0.19067403121660925,0.13265741990811952,0.6388036505267893
5.912057714273578,25.06793454376171,16.830373762130996,58.18306023865962,Groundnuts,-14.673909331337732,35.4233176670974,0.05181755332128437,0.2943282138500178,0.06277896990683482,0.7571664757621503
6.201093809907419,42.74924503569806,13.162803796938181,12.590508524066724,Tobacco,-9.881055962936001,32.7851226823046,0.08689546968845213,0.12037019599618984,0.06283171805977578,0.605339206997971
7.461688187471912,18.535122045490226,18.217288569920047,25.711293698398126,Tobacco,-12.584439608346296,32.919919684348955,0.054068764668766846,0.16666929302061367,0.146515773275578,0.5196538869292601
6.180384010210731,77.09336171925071,23.20673572429414,33.13264188997903,Maize,-15.288450652517852,33.512132858104714,0.09132136992007943,0.28956783853005175,0.07229725523428679,0.609513287233018
5.984957629955596,62.8817166304826,27.587282707800547,42.14645965498079,Maize,-15.954583704955027,34.77308010200582,0.033518801083288245,0.2763584542151254,0.1278012688303894,0.7298498952227168
6.060000430961145,22.94445230094081,21.553248710118417,58.64564423894877,Groundnuts,-12.538249063419665,35.44515830470878,0.04147326586972048,0.14806123248103437,0.05140818732787,0.470289072682803
6.6051183611196365,20.772205083528263,11.421084496634665,28.01350589484528,Soybeans,-10.00953316659585,34.06521833703942,0.011358946526094897,0.2075931756759034,0.11130875342286226,0.7626386045719841
5.583088037211684,24.43172673478769,10.69849853381316,30.94490748580524,Soybeans,-15.097273233033501,34.682210571005704,0.04379651560401738,0.26392506128773735,0.13985009716785402,0.6804060003114039
5.77627316136481,10.919898303910557,23.89869144643868,61.280794441489036,Groundnuts,-16.539743351654337,33.67111498229721,0.01244941169583592,0.130296219823044,0.09160554480637857,0.687771719787658
6.466227741810409,67.50565514779035,28.17110016093187,45.492615530190555,Maize,-12.511454277851247,35.88599339375469,0.02270748337181063,0.2089536862427373,0.1261138766971815,0.43819540437832416
5.258863652503197,18.25040186246534,17.55780556190736,19.649649100507183,Tobacco,-11.80137917118944,34.21019424559057,0.08464048667279789,0.21587248458442548,0.09567141766623066,0.6764980892572976
7.1060690785271134,23.811655760219328,6.25907143427282,20.887876829285798,Tobacco,-13.426580401353466,34.17645301340572,0.06957861390021415,0.14977221715693972,0.08932197005325913,0.6572555834627971
5.809439273342425,46.52052342873967,28.95073718327587,42.969247533609824,Maize,-13.190712814066305,34.54327918539115,0.08789552884144346,0.16925631443862696,0.09001041218758107,0.6346102511594158
6.755766083312933,27.829125735663045,17.501109092908752,27.16752758355706,Soybeans,-12.265313221583089,34.79509520638845,0.04613681189928032,0.10619687807016909,0.1469967717576383,0.6676164264048068
6.817557794954805,21.487625966562046,9.682149117309569,32.01205302579805,Cassava,-16.281273374998676,34.504674481682954,0.08144370083002409,0.10155590054657551,0.07137514795129324,0.5559727231929947
6.475360427099941,53.75276039703252,20.18771950196176,45.731091394132996,Maize,-10.829252479472808,34.33683019427661,0.06157320576376737,0.16797194502477159,0.13198038184477856,0.6320585539342825
6.861974031678175,49.34464520316598,17.834198056818828,49.87612531116997,Maize,-16.006457822789734,33.96781358985206,0.05349767463193178,0.15456906633876008,0.13942409777004902,0.6032900244929679
7.075194481551805,6.480816314351319,11.533392926664764,20.443058705561782,Cassava,-11.242543794445258,32.78522915502944,0.021742535328988465,0.26692777434487625,0.11408279951973731,0.7301574620635988
6.348989551974283,33.42711769428573,15.940811099641113,28.627401884075383,Soybeans,-11.028419554087247,33.73752893617558,0.04834594885876633,0.25221068480762454,0.07550892132690115,0.7445355060486125
5.415338884394547,10.286752568942365,16.150324230038713,67.730851339674,Groundnuts,-10.03552722188793,35.60404564525529,0.02273048926242313,0.28304933103723684,0.0722183275290972,0.67432925068624
6.168754225137981,21.469444249682397,20.741480615403503,50.20008828245431,Groundnuts,-12.547334471131153,35.42537587690199,0.02896901741674225,0.25822496437653,0.0879410484485673,0.44847132688499136
6.951252271217681,52.64071890512392,17.289520800412845,49.08227333170422,Maize,-11.281219865007534,35.27508901642681,0.05912850045671179,0.11113220482666486,0.13375457335966368,0.5641519403809457
6.7286712283409,19.43334438359173,16.889223908003345,25.60936955730245,Tobacco,-10.394590652973736,33.59724237610692,0.05191647438068369,0.1728822489000823,0.1287421806828825,0.7231778495504427
5.33214634966177,13.265692994856536,13.116216270346934,49.29817964014578,Groundnuts,-12.634570668880345,34.47759513746416,0.026786049627779675,0.2229359151621758,0.09821030276010083,0.7229295338134594
5.649272394426606,24.30562263411985,18.735891984111277,11.703115099071585,Tobacco,-12.796014888497762,35.73482882433608,0.04885672447829504,0.23821471802935543,0.055015301542799225,0.5032314029581864
6.616604004327649,52.791824935291594,19.955225155398562,31.461050968235856,Maize,-16.83248795045942,33.32384624808457,0.03767986428655698,0.29012695211094497,0.13902091457323035,0.6679054577560182
7.139939159883534,5.516556418856383,5.1066004018485,11.66217673965241,Soybeans,-13.700946871020761,35.50011624708139,0.056049658330746585,0.1678928627540897,0.0722080626302162,0.6477084865975752
5.716792820302055,20.744664736438153,14.807485495409,41.488284494784686,Groundnuts,-15.743592499426526,34.47521744793811,0.02314965451971813,0.22258931970459372,0.10391548299308745,0.5205844078636488
6.888787544183965,41.81840218326809,18.779711123125924,46.635870299208975,Maize,-12.556783539160145,32.939616076874216,0.02223080226087634,0.23682217515049517,0.12435621219187451,0.7568208044513096
6.96406198491143,66.24944285320805,28.373993822402493,47.53252066142191,Maize,-12.441939930572477,32.99280106933186,0.05111236450136387,0.26734671087099704,0.07655926354895855,0.44602962700517745
6.4220354943324685,13.949312694941339,6.8508039951217645,14.852098141129762,Cassava,-11.900740768793217,33.05275257650645,0.08744306350045576,0.2892738036388627,0.1392024178111027,0.49254569048833274
6.742240991664767,49.51321252898057,26.36813045705682,57.583136546617524,Maize,-10.845338341193557,34.454261370655175,0.06950457720334978,0.1836222340051193,0.06454280763189353,0.7569527097925264
7.159796549985861,48.59538435663301,13.668695496632674,14.524269913977324,Tobacco,-12.622874247155057,32.87059764584518,0.0855692502583691,0.2825509809806731,0.1333041465170381,0.7723919921477338
4.5228443522202,44.084767022117255,5.672616652811505,21.052959126343488,Cassava,-16.575439910986997,32.78004987798107,0.03962098846199394,0.2219423371511119,0.10351493774822783,0.775695677293537
5.920765746510687,53.44555846644205,27.150374255121573,57.83005211001934,Maize,-11.299047045237266,34.61368372814285,0.035311300935507994,0.11102600617861787,0.10522720656040904,0.6277352923495909
6.576157314440646,52.95616093195788,19.186574140240438,53.217325790116355,Maize,-11.323425236492572,33.42712681779666,0.07567918205186444,0.1574905379033446,0.08602517006510571,0.5138732963396878
5.906204249026735,23.049323375792014,19.15650070028215,63.78626256309354,Groundnuts,-16.333192542702356,32.895233557151286,0.07886648355232596,0.22148059337884216,0.061482477172322386,0.5568660730079171
5.362740707627187,37.89278853327882,12.287740259127078,22.045200730964122,Soybeans,-13.705124384412985,34.82392322515219,0.05755284761071857,0.21886810875722285,0.13954624675334132,0.5633738973976985
5.032491415530809,33.87397063042846,12.437902059598704,35.71453111279929,Soybeans,-11.999668198138874,34.43665871916727,0.059860614004847136,0.147116529863745,0.0980216416848717,0.5789785205399497
5.811289420617388,15.068039699544482,15.279380661337747,56.18166145336613,Groundnuts,-16.120337276415057,35.52483796343462,0.07923581982800573,0.23148339153204145,0.1259518007953811,0.4151029981172454
5.943300366786531,20.741241320977863,13.562549384429058,56.366735309703444,Groundnuts,-12.17127388705754,34.255644938361264,0.013045777261489606,0.2982232685676616,0.11577701634046085,0.7980401993520736
4.675471345693373,29.39536269908894,15.1037178217178,20.96909845555346,Soybeans,-14.761333254262585,34.43958587509778,0.05145756448618333,0.16276747873158398,0.06213289219009617,0.6555330994887416
7.018837597961202,36.05027559005583,9.870391993199837,37.72694713245977,Cassava,-9.582990909603382,33.14700311812008,0.010849621949864496,0.1875136374043362,0.08657745342845871,0.5661395507281383
5.290030679069607,20.614681518137232,8.32093491139802,16.770957343740967,Cassava,-16.51300189054107,32.60620659407939,0.07982764691765515,0.1160806981696692,0.06620901111610553,0.5408409213871007
5.866902218382982,19.094397139370674,19.674155628132596,47.3230593755321,Groundnuts,-12.301396935059024,33.31571501545265,0.011973506921983956,0.11298998528690758,0.06871959458695995,0.5478506753652652
4.609029278691431,42.57089975751034,16.04737557718198,17.446043670044745,Tobacco,-11.043231994721937,35.31396954758444,0.07138203697295642,0.2256494896488938,0.1107512638220614,0.458368339063778
5.35877413510471,19.346733573771512,19.275500518778465,61.376147923130986,Groundnuts,-13.886839238620958,34.372786561244695,0.0178406641501486,0.13243879180923895,0.06115160189154006,0.7252115037377687
6.320051185878009,26.349951998588594,8.823189463894028,30.26671746004574,Tobacco,-12.259453875790324,32.86657813032151,0.09286027754792892,0.15497133871367283,0.13087296779052837,0.4579339295075223
6.058657698653825,42.13373945927315,7.60873168977597,17.30712053782227,Cassava,-15.439693907545337,32.52230976499904,0.04722022952839025,0.2837231988785961,0.09432048800063664,0.6297530582136167
6.736146227424401,41.92885366623551,13.387255952136313,30.403430126605958,Tobacco,-16.535867390556543,35.2562665391953,0.08011591371038203,0.16530741061571735,0.09525374946453696,0.6567505457809935
5.970665187136285,25.45060184438203,14.939640275752103,10.804734343290152,Tobacco,-10.173857914687995,34.60381494325394,0.09709329473490327,0.26316017162732924,0.11675153248380239,0.7195981381570976
5.584560896461029,66.93359592847528,24.62759635662427,47.273939587651654,Maize,-10.337471779190642,35.35522245344649,0.04994307825047756,0.13377272720546338,0.06605441448513712,0.5975928187813446
5.921792693520914,41.7125739172449,15.989738595386218,50.402501605145,Maize,-11.229748884401253,34.75458035574929,0.015762838834803217,0.13828852801740782,0.13969109101562888,0.5104161080178519
6.022439557927589,29.37935242569197,11.15537301227289,69.73808014031802,Groundnuts,-14.635777647764257,34.55981598994025,0.0273281977680854,0.251228861664761,0.06532497895802401,0.533501282592824
5.744262630499258,20.836533099556405,19.89761718775273,69.87514272789801,Groundnuts,-12.804523781752946,34.609619680610116,0.05651123034999599,0.24621233296346004,0.13156347366891186,0.5135075381278922
6.667203244953565,42.30267518781907,20.311771845915114,43.89700171322278,Maize,-16.223863720141196,35.164232772203256,0.08665984998647339,0.2873244988184408,0.060767824129575404,0.6389512510002373
6.887815715530766,16.502204143555822,5.851075437732432,32.798192785390796,Tobacco,-15.653171789617199,35.309001655052825,0.09382199688879196,0.28613712776873734,0.10070910136531629,0.49513379354805426
5.589704987251575,56.09736900347673,18.236531216159186,41.9250601107792,Maize,-11.09399726099237,33.98586889854846,0.05301958392378016,0.2878566759913803,0.09019892334947095,0.5812676397615913
4.882462014128512,13.431832521013874,13.622642284081103,36.88507144892497,Cassava,-10.715598395815897,35.72567810191607,0.010349801655348741,0.13467435764993801,0.05302636496818372,0.428585634144007
5.761101871444805,8.9979272206783,14.998677091489082,27.71844712099884,Cassava,-11.096849924632238,35.300540485105955,0.06498629687189268,0.20470766602773105,0.10350805578614729,0.4620769256828665
5.947030962370635,20.805511024990352,14.469741261887624,18.853616614481492,Cassava,-15.60543300266738,35.22190837622954,0.07173881426760802,0.17936361229689296,0.1345649058911822,0.7377311286684277
5.474026917490883,24.991083103037568,22.573092643642973,63.371677683840105,Groundnuts,-13.775386392323183,33.27888060438574,0.09528612281290173,0.22579997102088167,0.1106736802112486,0.7173640521553055
6.389732718354953,43.52546432161431,13.978888622354091,14.47378817677909,Tobacco,-9.574422930090249,34.59969429426637,0.05146383711509305,0.2202343846351268,0.06746127861367417,0.5196641614915521
5.954384992590107,20.289768876887535,14.379673432944315,47.88060834257631,Groundnuts,-9.605333012924671,33.34822672456653,0.03603164084765084,0.13264786090121192,0.11409990283384219,0.5242766473527647
5.8174393675996985,17.2638889425848,11.899724049614171,62.85936517033676,Groundnuts,-11.475921811186197,33.640370605077216,0.06334131884519656,0.2642466835598416,0.05993156957735696,0.5460378016269525
5.677629111370889,30.98084639330081,19.606805177250386,31.164339927770378,Cassava,-13.0463153705659,34.100561603800045,0.09580083942885549,0.19829617951486275,0.11740566878953483,0.5622663964805561
5.52430303537454,7.6640020726808435,13.543297776737848,13.839571317602504,Cassava,-15.798037083756045,35.43149935919971,0.0687357148455999,0.14415886583501264,0.06268610271037693,0.4959959586567156
6.183982517191587,18.97499075151779,17.428137651683176,40.91650239336477,Groundnuts,-10.196808748081711,33.727315377459504,0.01911820409582088,0.10813696260578061,0.05230630084683002,0.6110796116908976
5.894492790385979,28.24473696685167,19.064443306304106,52.474544407598884,Groundnuts,-10.060978197578553,34.7586647632754,0.06975961694222639,0.11793988719910226,0.08991123002296952,0.7072998335254324
5.8250918515462144,26.74717196887656,19.452598996412146,39.00728459501614,Tobacco,-10.517112072383618,34.466523948425895,0.04904492446263536,0.27017315139226783,0.10966289439170762,0.5533738149091614
6.216026120916863,47.37144132313211,5.527819869884349,14.670690817276121,Soybeans,-11.651918142058921,34.79893480260629,0.05825106269473593,0.14269745642500403,0.1268561103137508,0.4658815100336522
6.753029340253319,44.02922650786779,13.679641796957972,33.89249367886214,Tobacco,-12.796917777071332,34.24883069215632,0.046208769423335815,0.22687323156657707,0.13596638473730893,0.6472441604663646
7.137849892260891,33.77097827998754,7.881848834044779,36.164338926968796,Cassava,-10.11197987417902,34.262028950349546,0.07937813548089964,0.29168346092267006,0.07038495578317899,0.5708144560995454
6.296392763320979,61.05771681142609,28.951511659482684,33.30159588638858,Maize,-12.061064406151019,34.875025797649094,0.02000698229147268,0.23636053252709668,0.12911257113205304,0.7163252531025414
6.759941744036755,32.71941734649697,16.882377572870034,25.077122926308938,Tobacco,-15.891354195544558,34.086102943506525,0.08800179153749324,0.2673946116926942,0.10042771904451647,0.4832770655031821
6.2831016788923115,9.88438040780751,18.580250686258676,24.631838983404634,Tobacco,-14.03754524428549,32.52324879474403,0.0250586950344414,0.15691604124869518,0.06303105058616365,0.5488399700753119
4.608880819959063,49.07394856640249,15.04517143650012,37.03599481705954,Cassava,-15.465946477279576,33.766383558413445,0.011181214755142332,0.154972334253871,0.11369417979591512,0.442067614638393
4.802984434230909,9.918287762844983,13.323503657735827,33.58328859595589,Soybeans,-13.427386711992652,33.53771988316114,0.09450313725514016,0.2046306887194113,0.10819700684381978,0.7868706237201312
5.522826912361343,40.22427201577447,5.38025796808901,17.221817805286452,Tobacco,-10.83781240764767,33.77879435689883,0.06571947021967359,0.26182495925836047,0.12193033358556817,0.7956541399472761
4.625377568429635,26.168122889812643,19.36044171687869,20.339286526007605,Tobacco,-13.321170408766415,33.095928441039796,0.09952366567171995,0.21474574463954532,0.10069778666432105,0.557565505489215
6.136593781677386,19.916739822023462,19.937311269777574,47.528784701253166,Groundnuts,-14.345098103484274,34.103798234580545,0.08020916736362343,0.24326684641754293,0.0897840501548237,0.7380173958680003
6.425021164474257,26.387051342969695,10.421621654115947,25.401673058670927,Cassava,-16.591563506247386,32.618211105870884,0.029951981298425336,0.19373135427648092,0.14340667556907638,0.6347629926756748
7.476388225475038,26.60040957626549,5.7969207187650635,18.249553785226034,Cassava,-15.963662948576426,32.97749565676772,0.05348685104721395,0.24625630835717183,0.09830132884626908,0.7944751991510746
4.846364004516517,45.12899432913605,15.020219610956785,33.72674915009104,Soybeans,-9.568569674891396,33.57158310154833,0.019935482253400673,0.2630085426844445,0.09920502718736857,0.6393299724832943
4.836436743961373,34.62751280567963,7.356487434800741,10.082319871036665,Tobacco,-14.443127409626232,35.33724168701793,0.02323399577152862,0.18027692453211377,0.1232950502385233,0.6802468530920092
6.681488964144052,37.48841051686691,14.727414525035917,26.155447807941467,Soybeans,-14.311395958760105,34.41106882606514,0.0790122047873563,0.20168421539031997,0.14913075995681396,0.7103033010290427
5.971311333883131,48.567691909358146,26.777851944221087,55.537544513116536,Maize,-9.60741503472992,34.985165657538715,0.05453709791967391,0.16211555486171345,0.12037783378112592,0.7854431109060489
5.553692850306561,14.184497666474078,21.287808476124006,64.64607077072338,Groundnuts,-14.462054682488358,33.51699396973659,0.09153435662121251,0.17527966997667738,0.06279326297363047,0.5218114497634803
5.020456241693372,15.053953492676042,15.026226721954641,36.4474358677127,Soybeans,-15.51574571647252,32.890508421189864,0.044087591885890176,0.22706237577771596,0.13485046547276358,0.4896856294455113
7.066825483134053,16.217402578684112,18.36788885873759,35.09619532804955,Soybeans,-13.725171221474017,33.0159928739992,0.08800248928551985,0.15122987683637534,0.061794556550775176,0.6453414549306329
6.108301715003424,42.16979619050531,24.261969350783026,52.30654608615457,Maize,-11.398754571206878,34.56562781305714,0.044400859273230016,0.22497298868976418,0.06309936501340123,0.7685312856048178
5.318562680093092,18.98754397999355,11.868462481165682,30.91759143224891,Tobacco,-14.430764268154142,33.70029292062769,0.06913791080446761,0.1888851351401447,0.09639835496197,0.7543766731602788
5.8365457485225525,23.063210696032026,22.41029624950356,56.2351999482021,Groundnuts,-12.366892077481886,32.97960492491619,0.06530491715972395,0.12928217254001667,0.10842745172688298,0.6808478049472345
5.375067267685238,22.69333056466342,19.899149470771334,26.1369955462555,Soybeans,-14.322778922788398,33.338781051573534,0.08316038942238055,0.19325563903203208,0.0755278576132167,0.7349012838042194
6.006355169047615,25.036096335689244,15.183570994904102,66.34175218844935,Groundnuts,-10.139662037382305,33.40374600172369,0.05340584456239383,0.1912903734518528,0.12319864379275229,0.6101679124415229
6.853259476717776,41.364972709108166,19.03791872145466,28.436346486135,Tobacco,-10.608193127693115,33.78384875950496,0.018545225340648785,0.22914161342613118,0.07991735457403334,0.6765519736171457
7.2701175181636,39.41192537949543,10.77642697856015,27.763666506763688,Soybeans,-11.056365182949989,33.19847088737754,0.01726591717421514,0.10995340007299557,0.11852710773123679,0.4228610530403365
5.763589904416419,26.503545567647414,23.756064709267623,59.89794115421722,Groundnuts,-11.379781815594093,35.365773755575326,0.09859071295373632,0.1585033564009673,0.050523544603804905,0.46248569074561985
5.7205689193916385,17.712959766203394,23.248742595856434,59.92127126852343,Groundnuts,-14.870433113465118,34.16518368028099,0.011335290640347162,0.10786704807819164,0.11158929651987326,0.5483261868963549
5.323445697405844,19.757500929764262,9.683469776418061,39.33972694764908,Soybeans,-10.353246482647322,33.380359958051784,0.06298080457029878,0.13853675736972393,0.1402991926504556,0.7081841985735513
5.504581533321216,23.428478464996907,13.916014475824108,40.859951210187454,Groundnuts,-16.65519524894805,35.4223852552338,0.03952600603354753,0.18564149075958558,0.06398130186797804,0.7856141254568354
4.624163835981702,32.793539155349265,15.964490462753773,12.30691748387611,Tobacco,-16.016131873409538,35.20362404308764,0.020257516631980006,0.15365357202080512,0.11707158785410733,0.49667899249204733
5.753564964676668,72.85806251358542,29.164912106159374,43.469645413090305,Maize,-9.707019591829434,35.736637030908945,0.052289944340690085,0.2302813379044373,0.05870743227504778,0.6153478241350441
